sexo,idade,numero_de_amigos,basquete,futebol_americano,futebol,softbol,voleibol,natacao,animacao,beisebol,tenis,esportes,fofo,danca,banda,marcha,musica,rock,cabelo,vestido,shopping,compras,roupas,nossa_marca,marca_concorrente,bebidas
F,27,47,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,20,10,30,0,0,0,0,0
F,29,16,0,0,0,10,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0
M,28,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,26,35,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0
F,27,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,20,0,0,0,0,10,0,0,0,0
F,27,7,30,0,0,0,10,0,0,0,0,0,0,100,0,0,0,0,20,0,0,10,0,0,0,0
F,29,80,0,0,0,0,0,10,0,10,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,10
F,28,10,0,0,50,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,26,0,0,0,0,0,0,0,20,0,0,0,10,10,0,0,10,0,30,0,0,20,0,0,0,0
F,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0,0,0,0,0
F,27,57,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,10,10,0,10,0,0,0,0
F,28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,20,0,0,0,0
M,27,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0
M,28,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
F,27,0,0,0,0,0,0,10,0,0,10,10,10,10,0,0,10,0,10,0,10,10,0,0,0,0
F,28,24,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
NE,27,26,10,0,0,0,20,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,40,10,0
F,25,34,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,20,20,40,0,0,0,0,0
F,28,59,0,10,30,0,0,0,0,0,0,0,0,0,20,0,50,0,0,0,0,0,0,0,0,0
M,28,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0
M,26,14,0,20,0,0,0,0,0,0,20,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0
F,26,15,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,26,109,0,0,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0
NE,27,16,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
F,26,49,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0
F,28,123,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,10,20,0,10,10,0
M,26,23,20,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
F,28,53,20,10,20,10,30,0,0,0,0,10,0,30,0,0,0,0,40,0,0,0,0,0,0,0
F,27,29,10,10,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
F,27,0,0,0,0,40,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,26,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,10,0,0,0
M,26,44,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
F,26,6,0,0,20,0,0,0,0,10,0,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0
F,27,38,0,40,30,0,0,10,0,0,10,0,10,20,0,0,0,0,10,10,0,10,10,0,0,0
F,26,32,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,28,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,10,0,0,0,0,0
F,26,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,0,0,0,0
F,26,90,10,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0
NE,25,11,40,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,10,0,0,0
F,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0,0,10,10,0,0,0
NE,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
F,25,1,0,0,0,0,0,0,0,0,0,10,0,10,10,0,80,0,40,10,0,0,10,0,0,10
F,29,37,0,0,0,20,20,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,10
F,26,27,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,10,0,0,0,0
F,25,57,10,0,0,0,0,0,0,0,0,0,0,10,10,0,20,40,10,0,0,10,0,0,0,0
F,27,69,0,0,0,0,0,10,0,0,20,0,0,0,0,0,10,0,10,0,0,10,0,0,0,0
F,27,10,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,10,0,0,0,0,0
F,28,24,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,28,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,10,0,0,0,0,10
F,26,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,26,156,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
F,25,48,0,10,0,0,0,0,0,0,0,0,10,0,0,0,20,0,0,0,10,0,20,0,0,10
F,27,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,40,0,0,0,0,10,10,0,10,0
F,26,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0
F,28,38,0,0,140,0,0,0,0,0,30,0,40,0,0,0,0,0,70,0,0,10,10,0,0,0
F,26,5,0,0,20,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
F,27,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,27,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
M,29,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,26,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
M,26,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,10,0,0,0,0,0
NE,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,20,0,0,0,0,0
F,28,33,0,0,0,10,0,0,0,0,0,10,10,0,0,0,30,0,0,0,0,0,0,0,0,0
F,27,0,0,10,60,0,0,10,0,0,0,0,0,0,0,0,20,0,0,0,0,10,0,0,0,0
F,26,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0
F,29,55,0,20,0,0,20,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0
F,25,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,29,4,0,0,0,0,0,0,0,0,0,0,20,0,0,0,30,0,0,30,0,0,0,0,0,0
M,26,15,0,0,30,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,25,0,10,0,0,0,0,0,0,0,0,0,0,30,0,0,10,0,0,0,0,0,0,0,0,0
F,26,20,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,26,6,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
NE,28,5,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,10
F,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
F,27,53,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,10,0,10,0,0
F,27,173,10,10,10,0,20,0,10,10,0,0,0,0,0,0,10,10,0,0,0,10,0,10,10,0
F,28,18,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0
F,27,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
F,26,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0
F,26,11,20,20,20,0,0,0,10,30,0,0,20,0,0,0,10,40,10,0,0,0,0,0,0,0
F,26,29,0,0,0,0,0,0,0,0,0,0,0,10,20,10,0,0,0,0,0,0,0,0,0,0
F,27,12,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0
F,25,50,0,0,50,0,0,0,0,0,0,10,0,50,0,0,10,0,10,0,0,40,10,0,10,0
F,28,145,0,0,0,0,0,20,0,0,0,0,10,0,0,0,0,0,10,0,10,0,0,0,0,0
F,28,0,20,20,0,0,0,0,10,0,0,0,30,20,10,0,30,10,30,20,0,0,10,0,0,0
F,26,3,0,10,20,50,0,0,0,0,0,0,0,30,0,0,10,0,0,0,0,10,0,10,10,0
F,28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,10,0,0,0,0,0
M,26,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0
F,25,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
M,26,21,10,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,28,40,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,10,0,0,0,0
F,25,46,20,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0
M,24,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
F,28,0,10,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,0,0,0,0
F,29,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,10,20,0,0,0
F,25,10,10,0,0,10,0,0,0,10,0,0,0,70,0,0,70,40,50,10,30,20,20,10,10,10
M,27,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,10,0,0,10,0,0,0,0,0,0
F,26,48,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
F,26,61,0,10,0,0,0,0,0,0,0,0,10,0,0,0,20,0,0,0,0,10,10,0,0,0
F,26,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,30,10,20,0,0,0,0,0
F,26,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
F,26,60,0,0,0,0,0,0,10,0,0,0,0,60,0,0,10,0,10,0,0,10,0,0,0,0
F,27,70,0,0,0,10,0,0,30,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,27,24,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
M,26,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,25,34,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
F,29,38,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
F,27,49,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
F,25,154,0,0,0,0,0,0,0,0,0,0,10,10,0,0,20,20,0,0,0,10,0,0,0,0
F,25,48,0,0,0,0,0,10,0,0,0,0,10,40,0,0,0,0,0,0,0,20,0,0,0,0
NE,26,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,10,0,0,0,0,0,0
M,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
F,26,128,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,26,38,0,0,0,0,0,0,0,0,30,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0
F,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,23,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,10,50,0,0,0,10,0,0,0
M,27,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
M,26,17,10,10,0,0,0,0,0,10,0,10,0,0,0,0,30,20,0,0,10,0,0,0,0,0
F,28,37,0,0,0,0,0,10,0,0,0,0,0,20,10,0,10,10,10,0,0,10,0,0,0,0
M,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,30,0,10,0,10,0
F,26,15,0,0,10,0,0,50,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,20,10,10
NE,27,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
F,28,33,20,0,10,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
F,26,19,10,0,0,0,10,0,0,0,10,0,0,10,0,0,20,0,10,20,0,10,0,0,0,0
F,28,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0
F,27,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,27,157,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0
F,27,58,0,20,0,20,0,0,20,10,0,0,0,0,0,0,10,0,20,0,0,0,0,0,0,0
M,27,31,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,20,10,0,0,0,0
F,25,7,0,30,0,0,0,0,0,0,0,10,0,0,20,0,10,0,0,0,0,0,10,10,20,0
F,25,31,0,0,0,0,0,0,0,0,20,0,0,10,0,0,40,0,0,0,0,20,0,0,0,0
F,27,3,10,0,0,0,20,0,0,0,0,0,0,0,0,0,30,0,10,0,20,10,0,0,0,0
F,27,2,0,0,0,0,0,0,0,0,0,0,20,0,0,0,10,10,10,10,20,0,0,0,0,0
F,26,85,10,10,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,10,0,0,0,0
F,27,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,10,0,10,0,0,10,20,0,0,10
F,25,130,0,0,0,0,0,10,0,0,0,0,0,0,0,0,20,0,10,0,0,10,10,0,0,0
M,25,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0
M,28,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,40,30,0,0,0,0,0,0,0,0
F,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
F,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
M,28,20,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
F,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
M,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
M,28,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
F,27,23,0,10,0,0,40,0,0,0,0,0,0,0,0,0,10,0,0,0,0,40,0,0,0,0
F,27,26,0,0,0,0,0,0,0,0,10,0,0,0,0,0,20,20,0,0,0,0,0,0,0,30
F,27,21,0,0,0,30,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,28,32,10,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,20,0,0,0,0
F,26,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
F,26,28,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,10,0,0,0,0
F,27,64,0,0,0,0,0,0,0,0,0,0,0,10,0,0,20,10,0,10,0,0,10,0,0,0
F,27,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
F,28,5,0,0,0,0,0,0,0,0,0,0,0,30,0,0,10,0,10,0,0,0,0,0,0,0
F,28,10,0,0,0,10,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0
F,25,57,0,0,0,0,70,0,0,0,0,0,0,10,70,20,10,10,0,20,0,0,0,0,0,0
F,27,4,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,10,0,0,0,0,0
F,27,78,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,28,23,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
F,26,0,0,0,0,0,20,0,0,0,0,0,30,10,0,0,30,0,0,0,0,30,10,0,0,0
F,26,40,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0
F,27,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
F,27,2,0,10,0,0,0,10,0,10,0,10,30,10,0,0,10,10,10,10,0,0,0,0,0,10
F,27,0,0,0,0,0,0,0,0,0,0,0,10,20,10,0,0,0,10,10,0,10,10,0,0,0
F,25,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,20,10,0,0,0
M,27,0,0,10,0,0,0,0,0,0,0,0,0,10,10,0,10,40,0,0,0,0,0,0,0,0
NE,26,38,10,0,0,10,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
M,27,61,10,0,0,0,0,0,0,0,60,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
M,28,53,10,40,0,0,0,0,0,70,0,20,0,0,0,0,10,0,0,0,30,10,0,0,0,0
F,29,2,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,26,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,30,80,0,0,0,0,0,0,0
F,25,12,0,0,0,0,10,0,40,0,0,0,0,20,0,0,0,0,0,0,0,10,10,0,0,0
F,26,9,0,10,0,0,0,0,0,0,0,0,30,0,0,0,0,10,10,0,10,0,20,0,0,0
F,27,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,50,0,0,10,0,0,0,0
F,26,4,10,0,10,0,10,0,0,10,0,10,0,0,30,0,20,0,0,0,0,10,0,0,0,0
F,26,93,0,0,0,0,0,0,10,0,0,0,10,0,120,10,0,0,0,0,0,20,0,0,0,0
F,29,9,0,10,0,0,0,10,0,0,0,10,30,0,0,0,30,10,10,0,0,0,10,10,10,0
F,26,41,0,0,0,30,0,0,0,0,0,0,0,0,0,0,20,10,0,0,10,0,0,0,0,0
F,28,36,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,20,0,0,0,0,0,0
F,29,59,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,10,0,0,0
M,27,4,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,27,43,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0
F,26,26,20,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,10,0,0,30,0,0,0,0
M,29,33,10,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,10,0,0,0,0,0
F,25,28,0,10,0,0,0,10,0,0,0,0,0,0,0,0,10,0,20,0,0,10,0,0,0,0
F,27,69,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
M,28,0,20,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
F,25,6,0,0,0,0,0,0,0,0,0,0,0,30,0,0,10,0,0,0,10,0,0,0,0,0
F,28,64,0,0,0,0,0,0,0,0,0,0,60,0,0,0,40,10,0,0,0,0,0,0,0,0
M,25,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
F,28,0,20,10,0,0,10,0,10,10,0,0,20,0,0,0,0,0,10,0,20,20,10,0,0,0
F,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
NE,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
F,27,32,10,0,0,0,0,0,0,0,0,0,20,30,0,0,0,0,10,10,20,20,0,0,0,0
F,25,107,0,0,0,0,10,0,0,0,0,30,10,0,0,0,0,10,0,0,40,10,10,0,0,0
M,27,12,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
F,28,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
F,27,116,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,0,0
M,26,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,29,0,0,10,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,20,20,20,0,0,0,0
F,29,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,10,0,0,0,0,0
F,26,7,0,0,0,0,0,0,0,0,0,0,0,0,20,0,100,0,0,0,0,0,0,0,0,0
F,26,12,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10
M,27,60,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,30,10,0,50,0,20,0,0,0
F,26,76,10,20,0,10,0,0,0,0,10,0,0,10,0,0,10,0,20,0,0,10,10,0,0,0
F,27,21,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,10,0,0,0,0
M,27,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,28,45,0,10,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,10
M,26,0,0,0,0,0,0,0,0,0,40,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
F,27,16,0,0,50,0,0,0,0,0,0,10,10,0,0,0,0,0,30,0,10,0,0,0,0,20
F,25,66,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,20,0,0,0,0,0
F,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
M,28,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,0,0,0,0,0,0,0,0,0
F,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0
M,27,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,28,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0
F,26,0,10,20,0,0,30,0,0,0,0,0,20,40,0,0,20,10,0,10,0,10,30,0,0,0
F,26,25,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
F,28,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0
F,26,42,0,10,0,10,0,0,0,0,0,10,10,0,0,0,10,10,20,0,10,10,10,10,0,0
NE,25,2,0,0,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
F,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,10,10,0
F,29,27,0,10,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,10,0,0,0,0,0,0
F,25,9,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
F,26,9,10,0,10,0,10,0,0,0,0,10,10,0,0,0,70,30,10,0,10,0,0,0,0,0
F,28,0,0,30,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,27,17,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0
M,25,179,10,10,0,0,0,10,0,0,70,0,0,0,0,0,40,10,0,0,0,0,0,0,0,0
F,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
F,28,0,0,20,50,0,0,0,0,0,0,0,10,0,10,0,10,0,30,0,20,0,0,0,0,20
NE,26,13,0,10,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
F,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,10,0,0,0,0,0
F,28,69,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,10,0,0,0,0
F,28,28,0,10,0,0,0,0,30,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0
M,26,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
F,26,36,0,0,0,10,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0
F,25,26,30,0,0,0,0,0,0,0,0,0,0,10,0,0,10,10,0,0,0,10,0,0,0,0
F,26,41,0,0,0,0,0,10,0,0,0,0,20,20,0,0,0,10,20,0,10,10,0,0,0,0
F,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,10,0,0,0,0,0
F,25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,30,0,0,10,0,0,0,0
F,27,9,0,10,0,30,0,0,0,0,0,0,0,0,60,0,50,0,0,0,0,0,0,0,0,0
NE,28,19,0,0,0,0,0,50,0,0,0,0,0,0,0,0,10,0,20,0,0,0,10,0,0,0
F,26,7,10,0,0,0,0,10,0,10,10,0,0,40,0,0,10,0,0,0,0,0,0,0,0,0
F,27,61,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,10,0,0,0,10,0,0,0
F,28,15,0,0,0,0,0,0,30,0,10,0,0,10,0,0,0,0,0,0,10,0,0,0,10,0
F,25,42,0,0,0,0,0,0,0,0,0,0,0,10,0,0,20,20,0,0,0,0,0,0,0,0
F,28,70,10,20,0,0,0,0,0,0,0,0,0,0,20,0,10,10,0,20,0,0,10,0,0,0
F,28,39,0,0,0,0,0,0,0,0,30,10,10,0,10,0,0,0,10,20,10,10,0,0,0,0
F,27,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
F,28,0,0,0,10,0,0,40,0,0,0,0,10,0,60,0,0,10,0,0,0,0,0,0,0,0
F,26,27,0,10,0,0,0,0,10,0,0,0,20,10,0,0,10,0,0,0,0,10,0,10,0,0
F,25,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
F,28,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,20,0,0,0,0,0,0
M,26,54,0,0,0,0,0,0,0,0,10,0,0,0,30,20,30,0,0,0,0,0,0,0,0,0
M,27,21,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,30,10,10,0,0,0,0
