reputacao_artista,altura,largura,peso,preco_escultura,preco_base_envio,diferenca_dias_entrega,data_agendada_dias,data_agendada_mes,data_agendada_ano,data_entrega_dias,data_entrega_mes,data_entrega_ano,material_Argila,material_Bronze,material_Latão,material_Madeira,material_Mármore,material_Não especificado,material_Pedra,internacional_Sim,envio_expresso_Sim,instalacao_incluida_Sim,transporte_Aéreo,transporte_Não especificado,transporte_Rodoviário,fragil_Sim,pedido_extra_cliente_Sim,localizacao_remota_Sim,custo_previsto
0.04,1.8288,1.2192,182.797576,26.565,128.835,0,6,8,2022,6,8,2022,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,870.3058808850641
0.22,2.7432000000000003,1.2192,122.016248,20.475,113.7675,-2,9,11,2021,7,11,2021,True,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,1009.3198100668395
0.96,4.572,2.4384,652.718888,28.35,89.145,4,13,12,2020,17,12,2020,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2521.55504289627
0.36,3.6576,2.1336,410.047168,17.22,56.227500000000006,2,10,12,2020,12,12,2020,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,941.7582471877705
0.11,7.315200000000001,2.4384,542.496032,29.6625,61.057500000000005,-2,15,5,2020,13,5,2020,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,730.17559583781
0.32,5.7912,1.8288,1757.669,37.905,70.77,0,30,6,2021,30,6,2021,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,1119.4305865500128
0.36,7.62,2.7432000000000003,1939.1058,28.9275,131.145,4,3,2,2023,7,2,2023,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,1676.3025860103435
0.16,1.2192,1.2192,538.4137039999999,21.21,97.8075,-4,27,6,2020,23,6,2020,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,1015.2553989549872
0.42,5.1816,2.4384,312.97848,35.07,54.2325,-4,1,12,2021,27,11,2021,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,915.6378184792467
0.2,6.7056,2.7432000000000003,227.703184,17.6925,64.7325,-3,22,4,2019,19,4,2019,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,846.1083036674837
0.57,3.3528,1.8288,655.44044,21.735,95.8125,4,10,11,2021,14,11,2021,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1415.5383100566617
0.57,7.315200000000001,1.8288,111.13004,19.11,53.55,0,7,6,2023,7,6,2023,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,False,1479.9595951116646
0.45,0.9144,0.6096,7.711064,22.155,120.33,0,20,9,2022,20,9,2022,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,1043.9490674790356
0.24,7.315200000000001,3.048,855.02092,36.2775,118.86,-3,24,5,2021,21,5,2021,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,1250.0202656438132
0.38,8.2296,3.048,236.775024,24.7275,60.795,3,27,3,2023,30,3,2023,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,877.3030321857466
0.78,5.1816,3.3528,571.52592,29.4525,97.7025,2,30,10,2021,1,11,2021,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,2889.8547294944624
0.4,1.8288,1.2192,80.739376,28.0875,56.805,2,25,8,2021,27,8,2021,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,782.6882427444007
0.54,9.7536,2.7432000000000003,1586.664816,45.6225,61.845,0,4,2,2023,4,2,2023,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,1530.7928853100173
0.79,0.9144,0.6096,12.700576,25.2,82.74,-2,9,4,2023,7,4,2023,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,1288.3295666539482
0.89,5.486400000000001,1.8288,276.69112,19.6875,68.9325,0,28,11,2020,28,11,2020,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,2047.7646040579527
0.38,0.9144,0.9144,19.504456,18.48,90.825,-4,26,6,2019,22,6,2019,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,922.5530113368518
0.58,3.9624,2.4384,140.61352,28.875,81.6375,0,8,1,2020,8,1,2020,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1329.8926328728257
0.55,6.096,2.1336,237.682208,31.0275,113.6625,0,21,5,2019,21,5,2019,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,1748.9022834785799
0.74,2.4384,1.524,9.979024,16.275000000000002,59.377500000000005,4,26,5,2021,30,5,2021,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,1186.6213557155404
0.72,7.010400000000001,2.4384,258.54744,26.3025,80.1675,-2,7,5,2019,5,5,2019,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,2196.0115923671165
0.53,4.8768,1.8288,596.019888,22.3125,71.0325,2,12,1,2023,14,1,2023,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1234.9828653525215
0.58,0.9144,0.9144,31.297848,18.5325,96.915,2,2,10,2022,4,10,2022,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,1133.0251380336983
0.98,4.2672,2.1336,280.319856,17.9025,115.29,3,11,9,2019,14,9,2019,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,2924.876403429487
0.66,4.8768,1.8288,1129.897672,16.6425,128.1525,0,5,6,2022,5,6,2022,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,2008.4272442793326
0.51,4.8768,1.8288,1179.3392,25.62,130.3575,-4,28,6,2019,24,6,2019,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,1894.7686751242363
0.65,3.3528,2.1336,857.742472,31.3425,125.475,4,23,10,2020,27,10,2020,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1805.1841060292904
0.48,3.3528,1.8288,662.24432,27.51,70.35000000000001,-2,15,1,2020,13,1,2020,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1157.9555356527314
0.66,6.096,2.4384,181.4368,35.6475,119.175,-4,30,11,2021,26,11,2021,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,2414.8564798178622
0.19,6.096,3.3528,547.939136,30.082500000000003,128.5725,2,27,10,2021,29,10,2021,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,1051.1715396627883
0.92,4.2672,1.8288,137.891968,17.325,58.3275,-1,5,3,2020,4,3,2020,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1910.496168258259
0.65,6.7056,1.8288,116.119552,19.6875,73.92,-1,9,9,2022,8,9,2022,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,1603.6423237249287
0.48,4.2672,2.4384,64.863656,27.09,101.955,-4,6,9,2019,2,9,2019,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1769.5088000209796
0.7,4.572,2.4384,149.68536,29.61,65.5725,2,8,8,2019,10,8,2019,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,1631.374916964177
0.96,5.1816,3.3528,820.547928,36.12,103.74,0,2,11,2019,2,11,2019,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,4714.392814679486
0.57,1.2192,1.2192,10.432616,18.3225,74.235,-1,5,5,2020,4,5,2020,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,False,963.4532872775642
0.71,2.7432000000000003,1.524,457.674328,31.4475,111.72,-4,2,9,2020,29,8,2020,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,1907.0021706392786
0.41,1.524,0.9144,80.739376,33.3375,118.4925,3,20,7,2022,23,7,2022,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,1218.2815234485288
0.48,7.010400000000001,3.048,1248.738776,32.6025,92.6625,-2,19,6,2019,17,6,2019,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1737.8073313045224
0.52,5.7912,2.4384,125.191392,29.2425,67.7775,1,4,1,2019,5,1,2019,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,1171.3835094495823
0.53,0.9144,0.9144,14.061352,19.8975,87.0975,3,25,2,2021,28,2,2021,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,996.1324440644689
0.52,3.048,1.524,533.424192,25.515,114.765,3,13,1,2021,16,1,2021,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,1468.8536957919287
0.56,6.7056,2.4384,469.921312,23.5725,112.0875,-2,25,4,2021,23,4,2021,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1857.7813862301657
0.73,6.7056,3.3528,1183.87512,16.6425,100.9575,4,26,5,2022,30,5,2022,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,2849.2682682852565
0.06,4.572,1.8288,1529.965816,32.9175,65.2575,2,18,6,2019,20,6,2019,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,831.0433886951812
0.1,3.048,1.524,32.658624,27.3,125.16,-4,18,1,2022,14,1,2022,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,851.8760455095548
0.48,7.62,3.6576,319.328768,34.9125,123.6375,-4,11,5,2023,7,5,2023,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,2420.6635437512514
0.22,6.7056,3.9624,136.531192,20.895,71.7675,0,3,9,2019,3,9,2019,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,736.6397344801866
0.11,8.5344,1.8288,1763.565696,26.5125,128.4675,4,14,7,2019,18,7,2019,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1018.5497308876461
0.3,4.8768,2.1336,64.863656,32.2875,122.43,4,5,7,2021,9,7,2021,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,1012.8562208136566
0.21,2.4384,1.524,498.044016,36.1725,55.335,-2,7,8,2019,5,8,2019,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,909.003931802866
0.2,1.8288,1.2192,563.814856,28.5075,123.1125,-4,29,10,2022,25,10,2022,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,1224.7698271469735
0.48,4.2672,1.8288,271.701608,32.865,62.9475,3,12,10,2020,15,10,2020,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1050.4687468772797
0.97,1.2192,0.9144,22.226008,23.835,121.5375,3,7,7,2023,10,7,2023,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,1837.8006781066165
0.45,1.524,0.9144,13.154168,25.7775,102.165,4,18,9,2021,22,9,2021,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,1001.0813789986007
0.51,1.2192,0.9144,49.89512,23.1525,54.495000000000005,-3,25,4,2023,22,4,2023,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,957.3389687502782
0.13,7.010400000000001,3.048,172.36496,36.645,128.0475,2,20,4,2020,22,4,2020,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,878.2690258614768
0.62,1.2192,1.2192,765.663296,32.76,67.62,-1,17,12,2019,16,12,2019,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,1218.1314830010292
0.08,1.2192,1.2192,28.122704,31.815,89.4075,0,25,10,2020,25,10,2020,True,False,False,False,False,False,False,True,True,False,True,False,False,True,True,True,761.0983247041029
0.84,6.4008,3.9624,1400.238504,35.8575,71.925,0,9,2,2022,9,2,2022,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,3101.787736851075
0.23,7.010400000000001,3.9624,211.827464,32.235,72.03,3,4,5,2019,7,5,2019,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,779.5981602622519
0.73,7.010400000000001,3.048,1493.678456,40.74,88.515,3,3,12,2022,6,12,2022,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,2724.7141081060604
0.13,1.2192,0.9144,50.348712,24.885,77.8575,3,28,4,2022,1,5,2022,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,700.4550946269924
0.22,1.524,0.9144,20.41164,16.485,73.1325,3,5,10,2019,8,10,2019,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,False,747.7743856140577
0.46,6.7056,4.2672,215.4562,23.5725,77.8575,-3,26,4,2019,23,4,2019,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,1739.7967715331695
0.48,4.572,2.4384,151.046136,21.735,102.0075,-4,17,6,2023,13,6,2023,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1751.0895355899854
0.25,1.524,0.9144,16.782904,34.8075,121.2225,4,5,3,2021,9,3,2021,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,940.8726107180299
0.22,1.8288,1.524,93.893544,35.4375,110.8275,0,23,8,2021,23,8,2021,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,910.1058526906563
0.06,7.315200000000001,2.7432000000000003,1268.243232,17.3775,113.085,-1,10,5,2023,9,5,2023,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,921.6282634010774
0.34,5.1816,1.8288,68.0388,27.405,111.8775,1,12,2,2021,13,2,2021,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,False,1007.8093533959185
0.09,4.2672,2.1336,48.080752,31.9725,98.91,-1,13,1,2020,12,1,2020,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,773.2713802666271
0.35,4.2672,2.1336,1192.94696,33.5475,71.66250000000001,0,27,5,2022,27,5,2022,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,1137.9502044190117
0.16,1.524,1.524,83.91452,24.5175,73.5525,0,15,5,2021,15,5,2021,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,682.6613216942901
0.37,7.010400000000001,3.6576,962.522224,33.7575,112.455,3,29,3,2019,1,4,2019,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,1476.6185538615423
0.93,1.524,1.2192,12.700576,17.7975,113.1375,-4,30,12,2020,26,12,2020,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1598.1718767052737
0.12,8.2296,3.048,697.170904,34.23,98.2275,3,15,9,2020,18,9,2020,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,882.0295589852489
0.65,4.2672,2.4384,127.00576,18.2175,108.7275,0,10,3,2022,10,3,2022,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,1661.5639062602759
0.44,4.2672,1.8288,649.090152,36.1725,73.71,2,4,12,2021,6,12,2021,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,1172.6104550524083
0.9,8.5344,2.7432000000000003,182.797576,30.6075,107.4675,4,4,1,2022,8,1,2022,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,4039.3402477083328
0.95,3.3528,2.1336,132.902456,23.9925,85.5225,0,28,8,2019,28,8,2019,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,2332.2325518735433
0.72,3.3528,1.8288,147.870992,25.3575,110.775,1,5,9,2022,6,9,2022,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,1944.8037123948131
0.48,5.486400000000001,2.1336,500.311976,31.7625,57.540000000000006,0,13,9,2020,13,9,2020,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,1082.8332147080528
0.43,2.1336,1.524,143.788664,31.2375,77.0175,0,4,6,2019,4,6,2019,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,1060.6913856207525
0.07,1.524,0.9144,55.338224,33.915,129.99,-1,2,2,2022,1,2,2022,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,875.3852990440906
0.64,5.1816,2.4384,91.171992,22.7325,64.1025,-3,22,12,2020,19,12,2020,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,1359.6792200902883
0.11,7.315200000000001,2.4384,457.220736,30.24,122.85,-2,7,9,2020,5,9,2020,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,961.3944984990302
